review_emotion	emotion_trust_per_1k	segment_id	doc_id	unit	_review_word_count	title	author	genre	century	year	text_preview_readable	token_count	lexical_token_count	emotion_anger_count	emotion_anger_per_1k	emotion_anger_prop	intensity_anger_mean	emotion_anticipation_count	emotion_anticipation_per_1k	emotion_anticipation_prop	intensity_anticipation_mean	emotion_disgust_count	emotion_disgust_per_1k	emotion_disgust_prop	intensity_disgust_mean	emotion_fear_count	emotion_fear_per_1k	emotion_fear_prop	intensity_fear_mean	emotion_joy_count	emotion_joy_per_1k	emotion_joy_prop	intensity_joy_mean	emotion_sadness_count	emotion_sadness_per_1k	emotion_sadness_prop	intensity_sadness_mean	emotion_surprise_count	emotion_surprise_per_1k	emotion_surprise_prop	intensity_surprise_mean	emotion_trust_count	emotion_trust_prop	intensity_trust_mean	sentiment_positive_count	sentiment_positive_per_1k	sentiment_negative_count	sentiment_negative_per_1k	vad_valence_mean	vad_arousal_mean	vad_dominance_mean	sentiment_balance	lexicon_hit_count	lexicon_unique_hit_count	lexicon_coverage	dominant_emotion	dominant_emotion_score	source_xml	xml_doc_index	publication	category	language	unit_segment	doc_id_segment	sent_ids	n_sent_ids	token_count_segment	word_token_count	lemma_token_count	text_preview	source_xml_segment	xml_doc_index_segment	title_segment	author_segment	century_segment	genre_segment	publication_segment	category_segment	year_segment	language_segment
emotion_anticipation_per_1k	125.0	wikivir-020325::window::1	wikivir-020325	window	89	Na nebo prišla megla je	Anica Žemlja	pesmi			Milo je nebo blestelo, milo vse pod njim cvetelo, jaz pa v jutra zlatej zori, zrla sem pojoč navzgori: “Le nebo mi jasno blesti - mladej ti žariš nevesti, in nebo ljubezni moje jasno je kot lice tvoje!” Pa ko sem tako vesela v jutra zlatej zori pela: na nebo prišla megla je, ter ostala tam tema je!	89	40	1.0	25.0	0.0357142857142857	0.009458333333333334	9.0	225.0	0.3214285714285714	0.19291666666666665	0.0	0.0	0.0	0.0	2.0	50.0	0.0714285714285714	0.025416666666666667	6.0	150.0	0.2142857142857142	0.19425	3.0	75.0	0.1071428571428571	0.03791666666666666	2.0	50.0	0.0714285714285714	0.03908333333333333	5.0	0.1785714285714285	0.13833333333333334	12.0	300.0	2.0	50.0	0.7262916666666667	0.3830152777777778	0.5172347222222222	0.7142857142857143	24	19	0.6	anticipation	0.32142857142857145	wikivir.cleaned.xml	20325				window	wikivir-020325	wikivir-020325.s000001|wikivir-020325.s000002|wikivir-020325.s000003|wikivir-020325.s000004|wikivir-020325.s000005|wikivir-020325.s000006|wikivir-020325.s000007|wikivir-020325.s000008|wikivir-020325.s000009|wikivir-020325.s000010|wikivir-020325.s000011|wikivir-020325.s000012|wikivir-020325.s000013|wikivir-020325.s000014|wikivir-020325.s000015|wikivir-020325.s000016	16	89	76	40	Milo je nebo blestelo, milo vse pod njim cvetelo, jaz pa v jutra zlatej zori, zrla sem pojoč navzgori: “Le nebo mi jasno blesti - mladej ti žariš nevesti, in nebo ljubezni moje jasno je kot lice tvoje!” Pa ko sem tako vesela v jutra zlatej zori pela: na nebo prišla megla je, ter ostala tam tema je! 	wikivir.cleaned.xml	20325	Na nebo prišla megla je	Anica Žemlja		pesmi				
emotion_anticipation_per_1k	125.0	wikivir-020325::document::1	wikivir-020325	document	90	Na nebo prišla megla je	Anica Žemlja	pesmi			Milo je nebo blestelo, milo vse pod njim cvetelo, jaz pa v jutra zlatej zori, zrla sem pojoč navzgori: “Le nebo mi jasno blesti - mladej ti žariš nevesti, in nebo ljubezni moje jasno je kot lice tvoje!” Pa ko sem tako vesela v jutra zlatej zori pela: na nebo prišla megla je, ter ostala tam tema je!	90	40	1.0	25.0	0.0357142857142857	0.009458333333333334	9.0	225.0	0.3214285714285714	0.19291666666666665	0.0	0.0	0.0	0.0	2.0	50.0	0.0714285714285714	0.025416666666666667	6.0	150.0	0.2142857142857142	0.19425	3.0	75.0	0.1071428571428571	0.03791666666666666	2.0	50.0	0.0714285714285714	0.03908333333333333	5.0	0.1785714285714285	0.13833333333333334	12.0	300.0	2.0	50.0	0.7262916666666667	0.3830152777777778	0.5172347222222222	0.7142857142857143	24	19	0.6	anticipation	0.32142857142857145	wikivir.cleaned.xml	20325				document	wikivir-020325	wikivir-020325.s000001|wikivir-020325.s000002|wikivir-020325.s000003|wikivir-020325.s000004|wikivir-020325.s000005|wikivir-020325.s000006|wikivir-020325.s000007|wikivir-020325.s000008|wikivir-020325.s000009|wikivir-020325.s000010|wikivir-020325.s000011|wikivir-020325.s000012|wikivir-020325.s000013|wikivir-020325.s000014|wikivir-020325.s000015|wikivir-020325.s000016	16	90	76	40	Milo je nebo blestelo, milo vse pod njim cvetelo, jaz pa v jutra zlatej zori, zrla sem pojoč navzgori: “Le nebo mi jasno blesti - mladej ti žariš nevesti, in nebo ljubezni moje jasno je kot lice tvoje!” Pa ko sem tako vesela v jutra zlatej zori pela: na nebo prišla megla je, ter ostala tam tema je! 	wikivir.cleaned.xml	20325	Na nebo prišla megla je	Anica Žemlja		pesmi				
emotion_disgust_per_1k	0.0	wikivir-019777::window::1	wikivir-019777	window	112	Na pot	Karel Destovnik Kajuh	pesmi	20		Kreni, bratec, na pot odrešenja! Kreni po poti življenja! Varuj se poti trpljenja! Vsegá, vsegá imaš, o bratec, luči imaš za na pot, z njo osvetlil si pota boš svoja. In tème imaš za na pot, z njo skrival boš svoje slabosti. Ne straši se poti, o bratec, vsakdo, ki je hodil po poti življenja, je naše	112	47	1.0	21.27659574468085	0.0416666666666666	0.01576470588235294	0.0	0.0	0.0	0.0	14.0	297.8723404255319	0.5833333333333334	0.21858823529411764	5.0	106.38297872340424	0.2083333333333333	0.16961764705882354	0.0	0.0	0.0	0.13576470588235293	4.0	85.1063829787234	0.1666666666666666	0.09929411764705882	0.0	0.0	0.0	0.0	0.0	0.0	0.12811764705882353	2.0	42.5531914893617	5.0	106.38297872340424	0.5260588235294118	0.5167867647058824	0.5113382352941176	-0.42857142857142855	34	13	0.723404255319149	disgust	0.5833333333333334	wikivir.cleaned.xml	19777				window	wikivir-019777	wikivir-019777.s000001|wikivir-019777.s000002|wikivir-019777.s000003|wikivir-019777.s000004|wikivir-019777.s000005|wikivir-019777.s000006|wikivir-019777.s000007|wikivir-019777.s000008|wikivir-019777.s000009|wikivir-019777.s000010|wikivir-019777.s000011|wikivir-019777.s000012|wikivir-019777.s000013|wikivir-019777.s000014|wikivir-019777.s000015|wikivir-019777.s000016|wikivir-019777.s000017|wikivir-019777.s000018	18	112	88	47	Kreni, bratec, na pot odrešenja! Kreni po poti življenja! Varuj se poti trpljenja! Vsegá, vsegá imaš, o bratec, luči imaš za na pot, z njo osvetlil si pota boš svoja. In tème imaš za na pot, z njo skrival boš svoje slabosti. Ne straši se poti, o bratec, vsakdo, ki je hodil po poti življenja, je naše	wikivir.cleaned.xml	19777	Na pot	Karel Destovnik Kajuh	20	pesmi				
emotion_disgust_per_1k	0.0	wikivir-019777::document::1	wikivir-019777	document	115	Na pot	Karel Destovnik Kajuh	pesmi	20		Kreni, bratec, na pot odrešenja! Kreni po poti življenja! Varuj se poti trpljenja! Vsegá, vsegá imaš, o bratec, luči imaš za na pot, z njo osvetlil si pota boš svoja. In tème imaš za na pot, z njo skrival boš svoje slabosti. Ne straši se poti, o bratec, vsakdo, ki je hodil po poti življenja, je naše	115	47	1.0	21.27659574468085	0.0416666666666666	0.01576470588235294	0.0	0.0	0.0	0.0	14.0	297.8723404255319	0.5833333333333334	0.21858823529411764	5.0	106.38297872340424	0.2083333333333333	0.16961764705882354	0.0	0.0	0.0	0.13576470588235293	4.0	85.1063829787234	0.1666666666666666	0.09929411764705882	0.0	0.0	0.0	0.0	0.0	0.0	0.12811764705882353	2.0	42.5531914893617	5.0	106.38297872340424	0.5260588235294118	0.5167867647058824	0.5113382352941176	-0.42857142857142855	34	13	0.723404255319149	disgust	0.5833333333333334	wikivir.cleaned.xml	19777				document	wikivir-019777	wikivir-019777.s000001|wikivir-019777.s000002|wikivir-019777.s000003|wikivir-019777.s000004|wikivir-019777.s000005|wikivir-019777.s000006|wikivir-019777.s000007|wikivir-019777.s000008|wikivir-019777.s000009|wikivir-019777.s000010|wikivir-019777.s000011|wikivir-019777.s000012|wikivir-019777.s000013|wikivir-019777.s000014|wikivir-019777.s000015|wikivir-019777.s000016|wikivir-019777.s000017|wikivir-019777.s000018	18	115	88	47	Kreni, bratec, na pot odrešenja! Kreni po poti življenja! Varuj se poti trpljenja! Vsegá, vsegá imaš, o bratec, luči imaš za na pot, z njo osvetlil si pota boš svoja. In tème imaš za na pot, z njo skrival boš svoje slabosti. Ne straši se poti, o bratec, vsakdo, ki je hodil po poti življenja, je naše	wikivir.cleaned.xml	19777	Na pot	Karel Destovnik Kajuh	20	pesmi				
emotion_disgust_per_1k	76.92307692307693	wikivir-004045::window::1	wikivir-004045	window	99	Bodi moj	Tanja Nežmah Dolinšek	pesmi	21		Ko bi smela, a ne smem, le besedo ali dve izreči, rekla bi ti: ljubim te. Kaj vse bi dala za en tvoj poljub, dotik, ki bi me grel, razveselil srce. Ko bi smela, a ne smem, saj nisem tvoja, ti ne moj, bi ti rekla: želim si te. Kaj vse bi dala za večnost tvojega pogleda čeprav vem, da tvoja pot ni moj	99	26	0.0	0.0	0.0	0.0	1.0	38.46153846153847	0.0555555555555555	0.034846153846153846	7.0	269.2307692307692	0.3888888888888889	0.36792307692307696	0.0	0.0	0.0	0.0	1.0	38.46153846153847	0.0555555555555555	0.12023076923076922	6.0	230.7692307692308	0.3333333333333333	0.12846153846153846	1.0	38.46153846153847	0.0555555555555555	0.02346153846153846	2.0	0.1111111111111111	0.1616923076923077	3.0	115.3846153846154	6.0	230.7692307692308	0.46524358974358976	0.4850256410256411	0.4128974358974359	-0.3333333333333333	13	8	0.5	disgust	0.3888888888888889	wikivir.cleaned.xml	4045	Angel brez kril			window	wikivir-004045	wikivir-004045.s000001|wikivir-004045.s000002|wikivir-004045.s000003|wikivir-004045.s000004|wikivir-004045.s000005|wikivir-004045.s000006|wikivir-004045.s000007|wikivir-004045.s000008|wikivir-004045.s000009|wikivir-004045.s000010|wikivir-004045.s000011|wikivir-004045.s000012|wikivir-004045.s000013	13	99	79	26	Ko bi smela, a ne smem, le besedo ali dve izreči, rekla bi ti: ljubim te. Kaj vse bi dala za en tvoj poljub, dotik, ki bi me grel, razveselil srce. Ko bi smela, a ne smem, saj nisem tvoja, ti ne moj, bi ti rekla: želim si te. Kaj vse bi dala za večnost tvojega pogleda čeprav vem, da tvoja pot ni moj	wikivir.cleaned.xml	4045	Bodi moj	Tanja Nežmah Dolinšek	21	pesmi	Angel brez kril			
emotion_disgust_per_1k	76.92307692307693	wikivir-004045::document::1	wikivir-004045	document	100	Bodi moj	Tanja Nežmah Dolinšek	pesmi	21		Ko bi smela, a ne smem, le besedo ali dve izreči, rekla bi ti: ljubim te. Kaj vse bi dala za en tvoj poljub, dotik, ki bi me grel, razveselil srce. Ko bi smela, a ne smem, saj nisem tvoja, ti ne moj, bi ti rekla: želim si te. Kaj vse bi dala za večnost tvojega pogleda čeprav vem, da tvoja pot ni moj	100	26	0.0	0.0	0.0	0.0	1.0	38.46153846153847	0.0555555555555555	0.034846153846153846	7.0	269.2307692307692	0.3888888888888889	0.36792307692307696	0.0	0.0	0.0	0.0	1.0	38.46153846153847	0.0555555555555555	0.12023076923076922	6.0	230.7692307692308	0.3333333333333333	0.12846153846153846	1.0	38.46153846153847	0.0555555555555555	0.02346153846153846	2.0	0.1111111111111111	0.1616923076923077	3.0	115.3846153846154	6.0	230.7692307692308	0.46524358974358976	0.4850256410256411	0.4128974358974359	-0.3333333333333333	13	8	0.5	disgust	0.3888888888888889	wikivir.cleaned.xml	4045	Angel brez kril			document	wikivir-004045	wikivir-004045.s000001|wikivir-004045.s000002|wikivir-004045.s000003|wikivir-004045.s000004|wikivir-004045.s000005|wikivir-004045.s000006|wikivir-004045.s000007|wikivir-004045.s000008|wikivir-004045.s000009|wikivir-004045.s000010|wikivir-004045.s000011|wikivir-004045.s000012|wikivir-004045.s000013	13	100	79	26	Ko bi smela, a ne smem, le besedo ali dve izreči, rekla bi ti: ljubim te. Kaj vse bi dala za en tvoj poljub, dotik, ki bi me grel, razveselil srce. Ko bi smela, a ne smem, saj nisem tvoja, ti ne moj, bi ti rekla: želim si te. Kaj vse bi dala za večnost tvojega pogleda čeprav vem, da tvoja pot ni moj	wikivir.cleaned.xml	4045	Bodi moj	Tanja Nežmah Dolinšek	21	pesmi	Angel brez kril			
emotion_disgust_per_1k	30.612244897959183	wikivir-004373::document::1	wikivir-004373	document	241	Sosed gora/Plesen	Svetlana Makarovič	pesmi	20		Plesen Hlebec kruha belega je predolgo čakal nate. Kaj se v mraku lesketa s sijem motnega srebra – je to plesen? To je plesen. Tisto v kotu, tisto belo – to ni ona. Nje več ni. Ona je takrat umrla, ko je vzela kruh iz peči – je to plesen? To je plesen. Hiša se je okrasila s kapo sivega snega, sive v	241	98	2.0	20.40816326530612	0.05	0.015999999999999997	3.0	30.612244897959183	0.075	0.007392857142857143	21.0	214.28571428571428	0.525	0.20166071428571428	1.0	10.20408163265306	0.025	0.013678571428571429	4.0	40.81632653061224	0.1	0.026267857142857145	5.0	51.02040816326531	0.125	0.0375	1.0	10.20408163265306	0.025	0.009625	3.0	0.075	0.006553571428571429	4.0	40.81632653061224	21.0	214.28571428571428	0.4817261904761905	0.2887910714285714	0.34183214285714286	-0.68	56	34	0.5714285714285714	disgust	0.525	wikivir.cleaned.xml	4373	Sosed gora			document	wikivir-004373	wikivir-004373.s000001|wikivir-004373.s000002|wikivir-004373.s000003|wikivir-004373.s000004|wikivir-004373.s000005|wikivir-004373.s000006|wikivir-004373.s000007|wikivir-004373.s000008|wikivir-004373.s000009|wikivir-004373.s000010|wikivir-004373.s000011|wikivir-004373.s000012|wikivir-004373.s000013|wikivir-004373.s000014|wikivir-004373.s000015|wikivir-004373.s000016|wikivir-004373.s000017|wikivir-004373.s000018|wikivir-004373.s000019|wikivir-004373.s000020	50	241	190	94	Plesen Hlebec kruha belega je predolgo čakal nate. Kaj se v mraku lesketa s sijem motnega srebra – je to plesen? To je plesen. Tisto v kotu, tisto belo – to ni ona. Nje več ni. Ona je takrat umrla, ko je vzela kruh iz peči – je to plesen? To je plesen. Hiša se je okrasila s kapo sivega snega, sive v	wikivir.cleaned.xml	4373	Sosed gora/Plesen	Svetlana Makarovič	20	pesmi	Sosed gora			
emotion_disgust_per_1k	30.612244897959183	wikivir-004373::window::1	wikivir-004373	window	240	Sosed gora/Plesen	Svetlana Makarovič	pesmi	20		Plesen Hlebec kruha belega je predolgo čakal nate. Kaj se v mraku lesketa s sijem motnega srebra – je to plesen? To je plesen. Tisto v kotu, tisto belo – to ni ona. Nje več ni. Ona je takrat umrla, ko je vzela kruh iz peči – je to plesen? To je plesen. Hiša se je okrasila s kapo sivega snega, sive v	240	98	2.0	20.40816326530612	0.05	0.015999999999999997	3.0	30.612244897959183	0.075	0.007392857142857143	21.0	214.28571428571428	0.525	0.20166071428571428	1.0	10.20408163265306	0.025	0.013678571428571429	4.0	40.81632653061224	0.1	0.026267857142857145	5.0	51.02040816326531	0.125	0.0375	1.0	10.20408163265306	0.025	0.009625	3.0	0.075	0.006553571428571429	4.0	40.81632653061224	21.0	214.28571428571428	0.4817261904761905	0.2887910714285714	0.34183214285714286	-0.68	56	34	0.5714285714285714	disgust	0.525	wikivir.cleaned.xml	4373	Sosed gora			window	wikivir-004373	wikivir-004373.s000001|wikivir-004373.s000002|wikivir-004373.s000003|wikivir-004373.s000004|wikivir-004373.s000005|wikivir-004373.s000006|wikivir-004373.s000007|wikivir-004373.s000008|wikivir-004373.s000009|wikivir-004373.s000010|wikivir-004373.s000011|wikivir-004373.s000012|wikivir-004373.s000013|wikivir-004373.s000014|wikivir-004373.s000015|wikivir-004373.s000016|wikivir-004373.s000017|wikivir-004373.s000018|wikivir-004373.s000019|wikivir-004373.s000020	50	240	190	94	Plesen Hlebec kruha belega je predolgo čakal nate. Kaj se v mraku lesketa s sijem motnega srebra – je to plesen? To je plesen. Tisto v kotu, tisto belo – to ni ona. Nje več ni. Ona je takrat umrla, ko je vzela kruh iz peči – je to plesen? To je plesen. Hiša se je okrasila s kapo sivega snega, sive v	wikivir.cleaned.xml	4373	Sosed gora/Plesen	Svetlana Makarovič	20	pesmi	Sosed gora			
emotion_disgust_per_1k	70.42253521126761	wikivir-002053::window::1	wikivir-002053	window	164	Kačja jama	Ivan Tušek	pripovedke	19		In tedaj se privali kača in ga požre. Nekoč je šel neki fant od doma. Spotoma ja padel v kačjo jamo in je tam s kačami vred demant lizal, da ni umrl od lakote. Potlej se ga je usmilila kačja kraljica in ga je trikrat z repom ven vrgla. Šele tretjič ga je do vrha jame, da je lahko vstal in bežal. Dru	164	71	3.0	42.25352112676056	0.073170731707317	0.03373809523809524	3.0	42.25352112676056	0.073170731707317	0.021380952380952382	14.0	197.18309859154928	0.3414634146341463	0.1134285714285714	9.0	126.76056338028168	0.2195121951219512	0.15440476190476188	2.0	28.169014084507044	0.048780487804878	0.033523809523809525	3.0	42.25352112676056	0.073170731707317	0.05614285714285715	2.0	28.169014084507044	0.048780487804878	0.005571428571428571	5.0	0.1219512195121951	0.05283333333333334	3.0	42.25352112676056	16.0	225.35211267605635	0.44456547619047615	0.4901210317460317	0.4629980158730159	-0.6842105263157895	42	28	0.5915492957746479	disgust	0.34146341463414637	wikivir.cleaned.xml	2053				window	wikivir-002053	wikivir-002053.s000001|wikivir-002053.s000002|wikivir-002053.s000003|wikivir-002053.s000004|wikivir-002053.s000005|wikivir-002053.s000006|wikivir-002053.s000007|wikivir-002053.s000008|wikivir-002053.s000009	9	164	149	71	In tedaj se privali kača in ga požre. Nekoč je šel neki fant od doma. Spotoma ja padel v kačjo jamo in je tam s kačami vred demant lizal, da ni umrl od lakote. Potlej se ga je usmilila kačja kraljica in ga je trikrat z repom ven vrgla. Šele tretjič ga je do vrha jame, da je lahko vstal in bežal. Dru	wikivir.cleaned.xml	2053	Kačja jama	Ivan Tušek	19	pripovedke				
emotion_disgust_per_1k	70.42253521126761	wikivir-002053::document::1	wikivir-002053	document	165	Kačja jama	Ivan Tušek	pripovedke	19		In tedaj se privali kača in ga požre. Nekoč je šel neki fant od doma. Spotoma ja padel v kačjo jamo in je tam s kačami vred demant lizal, da ni umrl od lakote. Potlej se ga je usmilila kačja kraljica in ga je trikrat z repom ven vrgla. Šele tretjič ga je do vrha jame, da je lahko vstal in bežal. Dru	165	71	3.0	42.25352112676056	0.073170731707317	0.03373809523809524	3.0	42.25352112676056	0.073170731707317	0.021380952380952382	14.0	197.18309859154928	0.3414634146341463	0.1134285714285714	9.0	126.76056338028168	0.2195121951219512	0.15440476190476188	2.0	28.169014084507044	0.048780487804878	0.033523809523809525	3.0	42.25352112676056	0.073170731707317	0.05614285714285715	2.0	28.169014084507044	0.048780487804878	0.005571428571428571	5.0	0.1219512195121951	0.05283333333333334	3.0	42.25352112676056	16.0	225.35211267605635	0.44456547619047615	0.4901210317460317	0.4629980158730159	-0.6842105263157895	42	28	0.5915492957746479	disgust	0.34146341463414637	wikivir.cleaned.xml	2053				document	wikivir-002053	wikivir-002053.s000001|wikivir-002053.s000002|wikivir-002053.s000003|wikivir-002053.s000004|wikivir-002053.s000005|wikivir-002053.s000006|wikivir-002053.s000007|wikivir-002053.s000008|wikivir-002053.s000009	9	165	149	71	In tedaj se privali kača in ga požre. Nekoč je šel neki fant od doma. Spotoma ja padel v kačjo jamo in je tam s kačami vred demant lizal, da ni umrl od lakote. Potlej se ga je usmilila kačja kraljica in ga je trikrat z repom ven vrgla. Šele tretjič ga je do vrha jame, da je lahko vstal in bežal. Dru	wikivir.cleaned.xml	2053	Kačja jama	Ivan Tušek	19	pripovedke				
emotion_disgust_per_1k	46.51162790697674	wikivir-004996::window::1	wikivir-004996	window	82	Preden sneg zapade	Lili Novy	pesmi	20		PREDEN SNEG ZAPADE Preden sneg zapade skrite sreče kraj, pota, gaj, livade, mi srcé zajoče kot otrok in hoče še enkrat nazaj. Saj bo dolga zima, saj bo bridka smrt. - Črna vrana kima, prazna, vlažna njiva, mègla se preriva, log je že zastrt. Nič ti ne pomaga, če greš tja nazaj! Tvoja pota draga žalo	82	43	4.0	93.02325581395348	0.1333333333333333	0.06125	6.0	139.53488372093022	0.2	0.105375	8.0	186.04651162790697	0.2666666666666666	0.12958333333333333	1.0	23.25581395348837	0.0333333333333333	0.035124999999999997	2.0	46.51162790697674	0.0666666666666666	0.05329166666666666	3.0	69.76744186046511	0.1	0.08712500000000001	4.0	93.02325581395348	0.1333333333333333	0.058249999999999996	2.0	0.0666666666666666	0.063125	3.0	69.76744186046511	7.0	162.79069767441862	0.44831249999999995	0.3976041666666667	0.4060972222222223	-0.4	24	21	0.5581395348837209	disgust	0.26666666666666666	wikivir.cleaned.xml	4996				window	wikivir-004996	wikivir-004996.s000001|wikivir-004996.s000002|wikivir-004996.s000003|wikivir-004996.s000004|wikivir-004996.s000005|wikivir-004996.s000006|wikivir-004996.s000007|wikivir-004996.s000008|wikivir-004996.s000009|wikivir-004996.s000011|wikivir-004996.s000012|wikivir-004996.s000013|wikivir-004996.s000014|wikivir-004996.s000015|wikivir-004996.s000016|wikivir-004996.s000017|wikivir-004996.s000018|wikivir-004996.s000019|wikivir-004996.s000020	19	82	64	43	PREDEN SNEG ZAPADE Preden sneg zapade skrite sreče kraj, pota, gaj, livade, mi srcé zajoče kot otrok in hoče še enkrat nazaj. Saj bo dolga zima, saj bo bridka smrt. - Črna vrana kima, prazna, vlažna njiva, mègla se preriva, log je že zastrt. Nič ti ne pomaga, če greš tja nazaj! Tvoja pota draga žalo	wikivir.cleaned.xml	4996	Preden sneg zapade	Lili Novy	20	pesmi				
emotion_disgust_per_1k	46.51162790697674	wikivir-004996::document::1	wikivir-004996	document	84	Preden sneg zapade	Lili Novy	pesmi	20		PREDEN SNEG ZAPADE Preden sneg zapade skrite sreče kraj, pota, gaj, livade, mi srcé zajoče kot otrok in hoče še enkrat nazaj. Saj bo dolga zima, saj bo bridka smrt. - Črna vrana kima, prazna, vlažna njiva, mègla se preriva, log je že zastrt. Nič ti ne pomaga, če greš tja nazaj! Tvoja pota draga žalo	84	43	4.0	93.02325581395348	0.1333333333333333	0.06125	6.0	139.53488372093022	0.2	0.105375	8.0	186.04651162790697	0.2666666666666666	0.12958333333333333	1.0	23.25581395348837	0.0333333333333333	0.035124999999999997	2.0	46.51162790697674	0.0666666666666666	0.05329166666666666	3.0	69.76744186046511	0.1	0.08712500000000001	4.0	93.02325581395348	0.1333333333333333	0.058249999999999996	2.0	0.0666666666666666	0.063125	3.0	69.76744186046511	7.0	162.79069767441862	0.44831249999999995	0.3976041666666667	0.4060972222222223	-0.4	24	21	0.5581395348837209	disgust	0.26666666666666666	wikivir.cleaned.xml	4996				document	wikivir-004996	wikivir-004996.s000001|wikivir-004996.s000002|wikivir-004996.s000003|wikivir-004996.s000004|wikivir-004996.s000005|wikivir-004996.s000006|wikivir-004996.s000007|wikivir-004996.s000008|wikivir-004996.s000009|wikivir-004996.s000010|wikivir-004996.s000011|wikivir-004996.s000012|wikivir-004996.s000013|wikivir-004996.s000014|wikivir-004996.s000015|wikivir-004996.s000016|wikivir-004996.s000017|wikivir-004996.s000018|wikivir-004996.s000019|wikivir-004996.s000020	21	84	64	43	PREDEN SNEG ZAPADE Preden sneg zapade skrite sreče kraj, pota, gaj, livade, mi srcé zajoče kot otrok in hoče še enkrat nazaj. Saj bo dolga zima, saj bo bridka smrt. - Črna vrana kima, prazna, vlažna njiva, mègla se preriva, log je že zastrt. Nič ti ne pomaga, če greš tja nazaj! Tvoja pota draga žalo	wikivir.cleaned.xml	4996	Preden sneg zapade	Lili Novy	20	pesmi				
emotion_disgust_per_1k	26.31578947368421	wikivir-002089::document::1	wikivir-002089	document	93	Mihec in škrat	Andrej Kokot	pesmi	20		Mihec in škrat Čisto po tihem kot zna samo škrat, prišel je v hišo, kjer Mihec gre spat, da ga pocuka za nos, napravi kup zdrah, mu osle pokaže, malo zacvili, da Mihca bilo bi strah . . . A šment, tudi Mihec je sklenil, da ne bo zaspal, da bo kakor škrat, vso noč buden ostal. Zato nihče ne ve kako s	93	38	6.0	157.89473684210526	0.2307692307692307	0.09000000000000001	1.0	26.31578947368421	0.0384615384615384	0.0395	7.0	184.21052631578945	0.2692307692307692	0.0955	6.0	157.89473684210526	0.2307692307692307	0.09305555555555554	0.0	0.0	0.0	0.010444444444444444	2.0	52.63157894736842	0.0769230769230769	0.03822222222222222	3.0	78.94736842105263	0.1153846153846153	0.1146111111111111	1.0	0.0384615384615384	0.016944444444444443	2.0	52.63157894736842	8.0	210.52631578947367	0.46421296296296294	0.4416481481481481	0.4288055555555556	-0.6	18	14	0.4736842105263157	disgust	0.2692307692307692	wikivir.cleaned.xml	2089				document	wikivir-002089	wikivir-002089.s000001|wikivir-002089.s000002|wikivir-002089.s000003|wikivir-002089.s000004|wikivir-002089.s000005|wikivir-002089.s000006|wikivir-002089.s000007|wikivir-002089.s000008|wikivir-002089.s000009|wikivir-002089.s000010|wikivir-002089.s000011|wikivir-002089.s000012|wikivir-002089.s000013|wikivir-002089.s000014|wikivir-002089.s000015|wikivir-002089.s000016|wikivir-002089.s000017	17	93	75	36	Mihec in škrat Čisto po tihem kot zna samo škrat, prišel je v hišo, kjer Mihec gre spat, da ga pocuka za nos, napravi kup zdrah, mu osle pokaže, malo zacvili, da Mihca bilo bi strah . . . A šment, tudi Mihec je sklenil, da ne bo zaspal, da bo kakor škrat, vso noč buden ostal. Zato nihče ne ve kako s	wikivir.cleaned.xml	2089	Mihec in škrat	Andrej Kokot	20	pesmi				
emotion_disgust_per_1k	26.31578947368421	wikivir-002089::window::1	wikivir-002089	window	92	Mihec in škrat	Andrej Kokot	pesmi	20		Mihec in škrat Čisto po tihem kot zna samo škrat, prišel je v hišo, kjer Mihec gre spat, da ga pocuka za nos, napravi kup zdrah, mu osle pokaže, malo zacvili, da Mihca bilo bi strah . . . A šment, tudi Mihec je sklenil, da ne bo zaspal, da bo kakor škrat, vso noč buden ostal. Zato nihče ne ve kako s	92	38	6.0	157.89473684210526	0.2307692307692307	0.09000000000000001	1.0	26.31578947368421	0.0384615384615384	0.0395	7.0	184.21052631578945	0.2692307692307692	0.0955	6.0	157.89473684210526	0.2307692307692307	0.09305555555555554	0.0	0.0	0.0	0.010444444444444444	2.0	52.63157894736842	0.0769230769230769	0.03822222222222222	3.0	78.94736842105263	0.1153846153846153	0.1146111111111111	1.0	0.0384615384615384	0.016944444444444443	2.0	52.63157894736842	8.0	210.52631578947367	0.46421296296296294	0.4416481481481481	0.4288055555555556	-0.6	18	14	0.4736842105263157	disgust	0.2692307692307692	wikivir.cleaned.xml	2089				window	wikivir-002089	wikivir-002089.s000001|wikivir-002089.s000002|wikivir-002089.s000003|wikivir-002089.s000004|wikivir-002089.s000005|wikivir-002089.s000006|wikivir-002089.s000007|wikivir-002089.s000008|wikivir-002089.s000009|wikivir-002089.s000010|wikivir-002089.s000011|wikivir-002089.s000012|wikivir-002089.s000013|wikivir-002089.s000014|wikivir-002089.s000015|wikivir-002089.s000016|wikivir-002089.s000017	17	92	75	36	Mihec in škrat Čisto po tihem kot zna samo škrat, prišel je v hišo, kjer Mihec gre spat, da ga pocuka za nos, napravi kup zdrah, mu osle pokaže, malo zacvili, da Mihca bilo bi strah . . . A šment, tudi Mihec je sklenil, da ne bo zaspal, da bo kakor škrat, vso noč buden ostal. Zato nihče ne ve kako s	wikivir.cleaned.xml	2089	Mihec in škrat	Andrej Kokot	20	pesmi				
